省份,性别,年龄,金额
北京,1,42,10000
四川,1,42,40000
北京,1,42,30081.37
湖北,1,42,10000
辽宁,1,42,400082.37
安徽,1,42,20008
湖北,1,42,10000
甘肃,0,42,10000
江苏,1,42,20081.37
河南,0,42,10000
湖南,1,42,20094.37
北京,0,42,30000
北京,0,42,80081.37
广东,0,42,20081.37
广东,0,42,60000
广东,1,42,10001.1
云南,1,42,140000
浙江,1,42,10000
上海,1,42,10000
江苏,1,42,20000
广东,0,42,10000
湖北,1,42,10005
北京,0,42,10000
山东,1,42,40000
四川,0,42,40009
陕西,1,42,40001
北京,1,42,10000
四川,0,42,10002
四川,1,42,10000
四川,0,42,10000
福建,1,42,10000
山东,1,42,145002
甘肃,1,42,2
广东,1,42,60000
上海,0,42,10000
河南,0,42,69549
江苏,1,42,10000
湖南,1,42,9505
云南,1,42,173082
江西,0,42,8000
北京,1,42,8001
上海,1,42,7640.27
北京,1,42,9232.58
河北,1,42,12841
上海,0,42,39000
广东,1,42,7000
广东,1,42,7000
湖北,1,42,6700
河南,1,42,6000
重庆,1,42,1000
四川,1,42,6000
甘肃,1,42,14900
河北,1,42,5450
江苏,1,42,10002
北京,1,42,10042.68
辽宁,1,42,8008.14
山东,0,42,25001
河南,1,42,10001
河北,1,42,105003
广东,0,42,5000
广东,0,42,25000
上海,1,42,5000
山西,1,42,4
北京,0,42,215020
江苏,1,42,15017
广东,1,42,5011
山东,1,42,5000
广东,1,42,4998
北京,0,42,8033.55
河北,0,42,4000
北京,1,42,0
湖北,0,42,0
北京,1,42,7832.73
浙江,1,42,5007.76
上海,0,42,9024.41
北京,1,42,54010
湖北,1,42,3000
江苏,1,42,2690
黑龙江,1,42,5020.34
江苏,0,42,4508.68
广东,1,42,2100
四川,1,42,4108.14
河北,1,42,4110.14
浙江,1,42,2001
安徽,0,42,1000
广西,0,42,44038.71
广东,1,42,7000
广西,1,42,2013
重庆,1,42,241620
湖北,1,42,12000
江苏,1,42,2002
广东,1,42,10002
江苏,1,42,41101
上海,0,42,102008.14
江西,0,42,1000
上海,0,42,3008.14
江苏,1,42,2509.25
上海,1,42,402006.36
四川,1,42,1010
湖南,0,42,1000
安徽,1,42,1000
山东,1,42,81002
重庆,1,42,1000
广东,1,42,1004
北京,1,42,131002
广东,1,42,7019
安徽,1,42,4356
四川,1,42,1006
河北,1,42,1000
福建,1,42,1000
山东,1,42,1000
辽宁,1,42,11019
广东,1,42,1001
广东,0,42,2000
江苏,1,42,3000
安徽,1,42,11000
河南,1,42,1002
北京,1,42,2001017
辽宁,1,42,1000
北京,1,42,1000
湖北,1,42,1001
浙江,1,42,0
山西,1,42,702
安徽,1,42,603
福建,1,42,511.88
北京,0,42,507
山西,1,42,501
上海,1,42,600516
广东,0,42,500
江苏,1,42,502
四川,0,42,1
内蒙古,0,42,451.07
辽宁,0,42,357
广东,1,42,602.44
北京,1,42,200412.53
广东,0,42,622.29
北京,1,42,10300
山东,1,42,300
河北,0,42,0
天津,1,42,2
广东,1,42,29
广东,1,42,200
广东,1,42,20401.63
山东,1,42,401.63
北京,1,42,200412.48
河南,1,42,200
河北,1,42,200
福建,1,42,204
上海,1,42,200
辽宁,0,42,60200
黑龙江,0,42,0
河南,0,42,4200
北京,1,42,14700
新疆,1,42,200
福建,1,42,198
北京,0,42,201.5
浙江,0,42,150
湖南,1,42,2165
北京,1,42,133.75
北京,1,42,110
上海,1,42,111.23
广东,1,42,201.53
山东,1,42,201.81
福建,1,42,200.81
四川,1,42,201.81
上海,1,42,100
湖北,1,42,200.81
山东,1,42,105
天津,1,42,1
山西,0,42,100
浙江,1,42,100
北京,1,42,600101
四川,1,42,100
宁夏,1,42,100
湖南,1,42,100
广东,1,42,1800104
四川,1,42,100
广西,1,42,100
重庆,0,42,100
江苏,1,42,100
广东,0,42,100102
河北,1,42,100
河南,1,42,100
海南,0,42,100
四川,1,42,100
湖北,1,42,20120
山东,0,42,500181
河北,1,42,20151
安徽,1,42,115
湖南,1,42,111
宁夏,1,42,157
四川,1,42,100
广东,0,42,100
安徽,1,42,65
上海,1,42,50
山东,0,42,55
广东,1,42,47
北京,1,42,32
浙江,1,42,23
黑龙江,1,42,33
浙江,0,42,12
北京,1,42,519
广东,1,42,14
北京,1,42,2
北京,1,42,2
广西,0,42,2
上海,1,42,3
四川,1,42,2.5
福建,1,42,1.5
黑龙江,0,42,1.1
重庆,1,42,0
浙江,1,42,1.01
江苏,1,42,30
上海,0,42,3.11
福建,1,42,1001
广东,1,42,10000
吉林,1,42,200038
广东,1,42,2000
广东,0,42,50003
上海,0,42,100000
四川,1,42,100000
陕西,0,42,1600000
北京,0,42,600001
江西,0,42,6000
江苏,1,42,20000
辽宁,1,42,20001
吉林,1,42,40000
江苏,1,42,200002
安徽,1,42,100011
吉林,1,42,150007
四川,1,42,100002
江苏,0,42,400028
北京,0,42,2012
江苏,1,42,100000
四川,0,42,4007
浙江,1,42,200032
北京,0,42,10000
广东,1,42,20000
江苏,1,42,10009
广东,1,42,400
福建,1,42,10000
陕西,0,42,50013
广东,1,42,10000
江西,1,42,15000
江苏,1,42,100
湖南,0,42,100
甘肃,0,42,100
黑龙江,1,42,10000
上海,0,42,100
四川,0,42,100
广东,1,42,2000
山东,1,42,40010
上海,0,42,2000
北京,0,42,40021
安徽,0,42,200000
安徽,1,42,20000
湖北,1,42,200001
湖北,1,42,380002
广东,1,42,2030006
河南,1,42,40006
北京,0,42,160001
北京,1,42,20009
北京,1,42,100005
广东,0,42,600000
江苏,1,42,200001
河南,0,42,80000
湖南,1,42,10003
江苏,0,42,98002
辽宁,1,42,400002
四川,1,42,80019
河南,1,42,200007
山东,0,42,40003
浙江,1,42,50000
广东,0,42,900005
广东,0,42,60002
北京,1,42,20010
江西,1,42,600002
吉林,1,42,40000
安徽,0,42,115
山东,1,42,90000
山东,1,42,2010
湖南,1,42,50008
青海,1,42,100
河北,0,42,100
广东,1,42,10000
上海,0,42,10000
四川,0,42,1000
山西,0,42,100
北京,1,42,60000
江苏,0,42,100
吉林,1,42,100
甘肃,0,42,100
江苏,1,42,100
四川,1,42,20003
广东,1,42,200005
重庆,1,42,20003
湖南,0,42,10000
北京,0,42,1400000
海南,0,42,240032
上海,1,42,60001
吉林,0,42,200001
江苏,0,42,400000
北京,1,42,100001
上海,1,42,600005
重庆,1,42,500012
福建,1,42,40000
广东,1,42,508534
辽宁,1,42,40008
陕西,1,42,200031
四川,1,42,60000
吉林,0,42,20005
北京,1,42,2004
河北,1,42,4000
江西,1,42,200027
江西,1,42,5000
广东,1,42,8000
广西,1,42,1000
广东,0,42,20000
广东,1,42,409
湖南,0,42,10000
山东,1,42,10000
广东,1,42,30000
四川,1,42,6400
河南,0,42,10003
河南,0,42,3000
上海,0,42,100
山东,0,42,100
上海,1,42,4500
辽宁,1,42,10000
安徽,0,42,50000
天津,1,42,100
河南,0,42,101
福建,1,42,20000
辽宁,1,42,81010
四川,0,42,160003
广东,1,42,4000
福建,0,42,2014
江苏,1,42,2004
陕西,1,42,2000
广东,1,42,2000
广东,0,42,20007
天津,1,42,200008
上海,0,42,2000003
江苏,1,42,2002
湖北,0,42,100002
天津,1,42,1640002
广东,1,42,20002
湖北,0,42,600000
安徽,1,42,1000003
黑龙江,1,42,20001
天津,1,42,100010
陕西,1,42,500000
北京,0,42,1000010
重庆,1,42,100016
山东,1,42,16200
北京,0,42,610021
北京,1,42,20006
黑龙江,0,42,40000
上海,1,42,15000
北京,1,42,2003
安徽,1,42,200000
四川,0,42,10000
上海,1,42,5004
福建,1,42,20000
山西,1,42,100
河北,1,42,20000
广东,0,42,20000
北京,0,42,20000
广东,1,42,40000
北京,1,42,50000
河北,0,42,100
山西,0,42,100
河南,0,42,100
北京,1,42,10014
上海,1,42,30005
辽宁,1,42,160027
辽宁,1,42,20002
广东,1,42,2000
广东,1,42,100009
江苏,1,42,4000
湖南,1,42,524037
福建,1,42,100001
内蒙古,1,42,120010
湖北,1,42,100004
辽宁,1,42,60000
四川,1,42,400003
上海,1,42,20000
北京,0,42,600023
甘肃,0,42,200014
山东,1,42,4003
辽宁,1,42,40006
福建,1,42,20002
天津,0,42,4000
广东,1,42,100007
北京,0,42,98004
上海,1,42,40005
湖北,1,42,1017
福建,0,42,2200019
北京,0,42,95000
广东,0,42,20000
广东,1,42,25000
广东,1,42,20000
广东,0,42,20000
陕西,1,42,100
广东,0,42,100
黑龙江,0,42,10000
北京,0,42,50003
福建,1,42,3000
河南,0,42,100
湖南,0,42,100
河南,0,42,101
河南,0,42,101
上海,1,42,20000
广东,1,42,2000
四川,0,42,188000
上海,0,42,60008
北京,1,42,400007
广东,1,42,600001
北京,1,42,2500000
安徽,0,42,96002
山西,0,42,100000
北京,1,42,2000005
江苏,0,42,300000
上海,1,42,400010
江苏,1,42,300013
上海,1,42,10002
四川,1,42,200001
辽宁,1,42,60008
山东,1,42,210058
广东,1,42,400115
贵州,1,42,15000
广东,1,42,2005
广西,0,42,6020
上海,0,42,11000
广东,0,42,20000
广东,0,42,20000
广东,1,42,20002
广东,1,42,40000
广东,0,42,20000
福建,1,42,90003
广西,1,42,10018
广东,1,42,200
河北,0,42,1000
北京,0,42,1100
辽宁,0,42,10000
黑龙江,0,42,240027
重庆,0,42,20000
北京,1,42,2000
河南,0,42,20000
广东,0,42,1000000
江苏,1,42,200003
黑龙江,0,42,60003
江苏,0,42,400000
北京,0,42,40000
河南,1,42,100500
广东,1,42,150002
黑龙江,1,42,15000
山东,0,42,40042
四川,0,42,102
上海,1,42,10001
山东,0,42,100
广东,1,42,20000
山东,0,42,5000
江苏,0,42,1000
山东,0,42,100
山西,1,42,5000
湖北,0,42,10000
北京,1,42,10002
陕西,1,42,6100
河南,0,42,10000
北京,1,42,10005
广东,1,42,1007
上海,1,42,154023
湖北,0,42,20000
广东,0,42,40000
山东,1,42,210008
上海,1,42,600000
北京,1,42,400008
黑龙江,0,42,600000
江西,1,42,600000
山东,0,42,288000
山东,1,42,400003
北京,1,42,200015
新疆,0,42,80000
山东,1,42,10038
广东,0,42,60004
北京,1,42,2000
四川,1,42,319019
辽宁,1,42,10000
江苏,1,42,100005
北京,1,42,10004
江苏,1,42,90000
广东,1,42,25000
广东,1,42,20000
广东,0,42,20000
广东,1,42,40000
广东,0,42,20000
北京,1,42,102
广东,0,42,50003
湖北,0,42,7002
广东,1,42,100
广东,1,42,1000
湖北,0,42,10000
山东,1,42,10002
山东,0,42,10001
广东,0,42,5000
上海,1,43,10614781.7
北京,1,43,8022955.51
辽宁,1,43,2809273.1
北京,1,43,4225458.63
天津,1,43,2749389.58
上海,1,43,1816091.82
江西,1,43,1235965.37
天津,1,43,1365000
江苏,1,43,1260064.11
重庆,0,43,1471395
北京,1,43,1415753.13
山西,1,43,2081433.22
重庆,0,43,961093
北京,1,43,900001
广东,1,43,1392800
黑龙江,1,43,1458370.4
上海,0,43,845587.77
湖北,1,43,1220258
江苏,1,43,811890.8
广东,1,43,1519822.14
北京,1,43,1752386.52
湖北,1,43,1479133.32
山东,0,43,860081.37
山东,0,43,1257643.84
广东,1,43,1150004
陕西,0,43,1341675.89
四川,1,43,730126.37
广东,0,43,1075244.51
河北,1,43,830774.15
重庆,1,43,1213759.21
重庆,1,43,1353319.48
甘肃,1,43,794033.83
江苏,1,43,846538.77
辽宁,1,43,1293288.01
北京,0,43,1910000
山东,1,43,1137803
湖南,0,43,747530.03
广东,1,43,564863
江苏,0,43,734650.26
吉林,1,43,832285.79
湖南,1,43,686204
江苏,1,43,510002
重庆,1,43,1687963
上海,1,43,863346.75
北京,0,43,1365474.32
北京,1,43,902904.37
湖北,0,43,610081.37
广东,1,43,557408.37
福建,1,43,829992.03
重庆,0,43,426546.94
辽宁,1,43,706923.19
上海,0,43,752411.01
广东,1,43,622375
重庆,0,43,1171545.77
辽宁,0,43,604000
重庆,1,43,698920
新疆,0,43,462588.59
江苏,1,43,371350.66
四川,0,43,473003
广东,0,43,430255.62
浙江,1,43,340115
山东,0,43,413392.14
北京,1,43,512792.27
湖北,1,43,328000
江苏,1,43,570000
北京,1,43,310120
四川,0,43,310000
重庆,1,43,304082
北京,0,43,607212.13
湖北,0,43,705002
河北,0,43,697751.52
北京,0,43,519845.75
四川,1,43,391350.17
广东,1,43,318500
湖北,1,43,251082
广东,1,43,461697.74
上海,1,43,1850001
广东,0,43,313224.01
广东,1,43,280003
山东,1,43,563958
山东,0,43,344175.74
上海,1,43,223097
江苏,1,43,219284
北京,0,43,1213961.42
辽宁,0,43,241000
江苏,1,43,318101
四川,1,43,211981.37
陕西,1,43,250764.38
广东,1,43,200200
广东,0,43,200000
湖北,1,43,468025.81
新疆,1,43,281956.95
陕西,1,43,291602
江苏,1,43,188400
上海,0,43,307861.12
湖南,1,43,180015
河南,1,43,239900.89
宁夏,0,43,219578.58
黑龙江,1,43,366502
河北,0,43,358655.77
湖北,1,43,370036
广东,0,43,440057
云南,1,43,169879
湖南,1,43,163541
广东,1,43,163000
浙江,1,43,205086.37
浙江,1,43,180000
广东,1,43,150004
河北,1,43,174377.31
广东,1,43,143994.05
北京,0,43,201714.2
河南,1,43,267430.76
山东,0,43,164040.68
浙江,1,43,310398.94
浙江,1,43,237648.37
北京,1,43,351609.19
辽宁,0,43,130001
北京,0,43,297234.83
广西,1,43,132142.88
江苏,1,43,128514.37
北京,0,43,205082.37
湖北,0,43,113465.67
天津,1,43,112587.02
北京,1,43,187955.42
天津,0,43,140000
浙江,1,43,161411
山东,1,43,136667.37
湖北,1,43,105164
河南,1,43,114182.37
北京,0,43,113999.9
上海,1,43,113996.96
江苏,0,43,112133
辽宁,0,43,401749.19
河南,0,43,251623.5
广东,1,43,121017
广东,1,43,250435.55
广东,0,43,110000
上海,1,43,100001
浙江,1,43,300000
北京,0,43,500028
辽宁,1,43,600000
山东,1,43,418013
四川,1,43,364905.75
吉林,1,43,114652.39
辽宁,1,43,102418.61
辽宁,0,43,101082.37
河南,1,43,100093.29
江苏,0,43,100081.37
北京,1,43,2090001
河南,1,43,590004
安徽,1,43,96065.1
广西,1,43,97003
辽宁,0,43,200061.37
山东,1,43,139968.43
上海,1,43,380236.81
江苏,1,43,208200
北京,1,43,140085.37
山东,0,43,120082
北京,1,43,182488
内蒙古,1,43,232101
广东,1,43,76711
上海,0,43,76696
上海,1,43,120487.43
青海,0,43,134081.36
山东,1,43,72053
安徽,0,43,80009
河北,1,43,70000
四川,1,43,170001
山东,1,43,192498.49
山东,0,43,81066.34
辽宁,0,43,70091.37
湖北,1,43,60001
北京,1,43,690027
北京,1,43,860000
广东,1,43,89268.49
北京,1,43,199000
山西,0,43,178699.66
黑龙江,1,43,60000
四川,1,43,147973.84
广西,0,43,119183.37
河北,1,43,204804
天津,1,43,59033.22
北京,1,43,551014
河南,1,43,56605
广东,0,43,100255.62
黑龙江,1,43,70196.03
福建,0,43,130103
北京,1,43,60084.37
重庆,0,43,50003
浙江,1,43,50000
北京,1,43,48041
广东,0,43,127172.85
北京,1,43,612688.94
北京,0,43,45004
广东,0,43,62687.12
河南,1,43,41735.5
辽宁,0,43,101229.32
广东,0,43,90540
广东,1,43,80274.24
广东,0,43,80174.25
广东,0,43,80174.25
广东,1,43,40000
广东,0,43,80174.25
广东,1,43,40000
江西,1,43,80129
四川,1,43,250200
广东,0,43,60087.12
辽宁,1,43,240082.37
辽宁,0,43,50017
江苏,1,43,155000
吉林,1,43,40001
吉林,0,43,100002
北京,1,43,240018
浙江,1,43,60005
辽宁,1,43,1317124
江苏,1,43,47081.37
江苏,1,43,45285.37
安徽,0,43,35000
广东,1,43,34112.65
北京,1,43,33249
北京,0,43,42500
北京,1,43,77468.88
陕西,0,43,34034.41
福建,1,43,31004
广东,0,43,60168.49
广东,0,43,80000
湖北,0,43,60155.88
辽宁,1,43,120147.67
山东,1,43,34099.55
湖北,1,43,130000
辽宁,1,43,40000
北京,0,43,530008
重庆,1,43,506008
广东,0,43,50108.9
山东,0,43,48100
辽宁,1,43,85081.37
安徽,0,43,34082.37
湖北,1,43,101000
黑龙江,1,43,20000
辽宁,1,43,110328.75
江苏,1,43,30281.37
北京,0,43,40234.25
广东,0,43,40187.12
上海,1,43,40133.93
广东,1,43,40087.12
广东,0,43,40087.12
广东,1,43,40087.12
广东,1,43,40087.12
广东,0,43,40087.12
广东,1,43,40087.12
广东,1,43,40087.12
广东,1,43,40087.12
广东,0,43,40087.12
广东,1,43,40087.12
广东,1,43,40087.12
广东,1,43,20000
广东,0,43,40087.12
广东,0,43,40087.12
广东,1,43,20000
广东,1,43,40087.12
广东,1,43,40687.12
广东,0,43,40087.12
广东,0,43,20000
广东,1,43,40087.12
广东,1,43,20000
广东,0,43,40087.12
广东,0,43,40087.12
广东,1,43,40087.12
广东,1,43,20000
广东,0,43,40087.12
广东,1,43,40087.12
广东,1,43,40087.12
广东,1,43,40087.12
广东,1,43,22001
广东,1,43,40087.12
广东,0,43,40087.12
广东,1,43,40087.12
广东,0,43,40087.12
广东,0,43,40087.12
广东,0,43,40087.12
广东,1,43,40087.12
广东,0,43,40087.12
广东,0,43,40087.12
广东,1,43,40087.12
广东,0,43,40089.12
广东,0,43,40087.12
广东,0,43,40087.12
广东,0,43,20000
广东,0,43,40087.12
广东,1,43,40087.12
广东,1,43,40087.12
广东,0,43,20000
广东,1,43,20000
广东,0,43,40087.12
广东,1,43,40087.12
广东,1,43,40087.12
北京,1,43,30081.37
山东,0,43,45081.37
江苏,1,43,10000
北京,1,43,1050045.15
浙江,1,43,30001
黑龙江,0,43,20000
河北,1,43,620022
北京,0,43,30000
辽宁,0,43,20006
广西,1,43,20000
河南,0,43,30000
山东,1,43,20500
浙江,1,43,20000
安徽,0,43,41239.21
河北,1,43,18123.74
天津,0,43,37081.37
河南,0,43,16990
广东,1,43,26000
河北,1,43,15232
广东,1,43,35065.34
广东,0,43,30065.34
甘肃,0,43,3
吉林,0,43,28120.71
江苏,1,43,24001
北京,0,43,25020.93
北京,1,43,13002
江苏,1,43,21810
湖北,1,43,121700
河南,1,43,141053.15
江苏,1,43,31000
浙江,1,43,21003
湖北,1,43,15564.53
湖北,0,43,80403
上海,1,43,30300
山东,1,43,20041
辽宁,1,43,10000
陕西,0,43,20081.37
江西,0,43,10000
广东,1,43,10000
广东,0,43,20088.37
湖北,1,43,50085.37
河南,1,43,20081.37
北京,1,43,10002
北京,1,43,10000
福建,1,43,10000
湖北,0,43,10000
浙江,1,43,20083.37
北京,1,43,40081.37
辽宁,0,43,40081.37
浙江,1,43,20081.36
广东,1,43,40062.46
广东,1,43,20043.56
四川,0,43,70000
广东,1,43,110016
江苏,1,43,560015
北京,1,43,1010014
江苏,1,43,20000
天津,1,43,10000
北京,0,43,2010022
福建,1,43,20001
海南,1,43,10002
广东,1,43,10001
湖南,1,43,20050
广东,1,43,6
浙江,1,43,10046
广东,1,43,10000
江苏,0,43,14
黑龙江,1,43,10023
黑龙江,0,43,10000
湖北,0,43,10000
重庆,0,43,1010014
上海,1,43,110004
海南,1,43,10021
江西,0,43,13000
四川,1,43,14292.58
河南,1,43,24054.33
辽宁,1,43,18483.79
安徽,0,43,10148.66
河南,0,43,13036.62
广东,1,43,38506
上海,1,43,19026.13
江苏,1,43,8002
上海,1,43,0
广东,1,43,15893.28
湖北,1,43,7500
浙江,0,43,7395
新疆,1,43,9030.58
湖南,0,43,9046.86
浙江,1,43,505726
四川,0,43,15541.68
北京,1,43,6501
宁夏,1,43,15115.86
安徽,0,43,15076.44
四川,1,43,13004
重庆,1,43,5000
上海,1,43,100001
四川,1,43,15001
广东,1,43,15000
上海,1,43,5005
福建,1,43,15001
广东,1,43,10000
广东,0,43,10015
江苏,0,43,405003
广东,1,43,10000
吉林,1,43,10100
上海,0,43,5004
上海,0,43,5000
天津,1,43,4941.85
江苏,0,43,4601
浙江,1,43,4000
陕西,0,43,4000
安徽,1,43,104020
黑龙江,0,43,3897.73
福建,1,43,0
上海,1,43,3412
内蒙古,0,43,3300
广东,1,43,3100
广西,0,43,6000
山东,1,43,6024.41
北京,1,43,2000
江苏,1,43,103004
北京,1,43,2003002
北京,1,43,2861
浙江,1,43,2505
四川,1,43,2455
广东,0,43,4
山东,0,43,7200
重庆,1,43,54956
重庆,0,43,4041.53
浙江,1,43,28004.32
云南,0,43,8000
广东,1,43,4000
黑龙江,1,43,2055
湖北,1,43,0
江苏,1,43,2000
北京,0,43,2301
四川,0,43,232008
辽宁,0,43,2000
北京,1,43,2001
浙江,0,43,1919
江西,1,43,1700
江苏,1,43,1500
广西,0,43,8400.88
湖北,0,43,41203
北京,0,43,3121.29
陕西,0,43,1002101
天津,0,43,0
江苏,1,43,11100
上海,1,43,2022
四川,1,43,2026.77
湖南,1,43,2016.14
四川,0,43,1504.07
安徽,1,43,1504.07
上海,1,43,1014
安徽,1,43,1001
河北,0,43,1000
山东,1,43,1000
新疆,1,43,11000
四川,0,43,10000
湖南,1,43,1000
浙江,1,43,5000
河北,1,43,1017
北京,1,43,1011
重庆,0,43,21100
浙江,1,43,4000
黑龙江,1,43,1008
北京,1,43,602014
广东,1,43,1000
甘肃,1,43,1000
河北,1,43,1008
北京,1,43,1004
黑龙江,1,43,2
湖北,0,43,1002
广东,1,43,1001
四川,1,43,1606.51
云南,1,43,360719
福建,1,43,4701.44
广东,0,43,1001
福建,1,43,1
北京,1,43,6
河南,1,43,506
陕西,0,43,0
河北,0,43,40516
山东,0,43,400
河南,0,43,300
湖北,1,43,20304
辽宁,0,43,10300
四川,0,43,229
四川,1,43,301.81
辽宁,1,43,201
江西,0,43,200
陕西,1,43,201
四川,1,43,0
广东,1,43,200
江苏,1,43,150
山东,0,43,205
浙江,1,43,104
重庆,1,43,2
山东,1,43,100
江苏,1,43,200.44
四川,1,43,410101
广东,1,43,600101
黑龙江,0,43,301230
广东,1,43,144
四川,0,43,101
福建,0,43,100
黑龙江,0,43,100
辽宁,0,43,100
辽宁,0,43,100
四川,1,43,104
广东,0,43,100
福建,1,43,104
浙江,1,43,0
湖北,1,43,100
山东,0,43,100
上海,1,43,100
广东,1,43,101
浙江,1,43,0
广东,0,43,103
河北,1,43,116
广东,1,43,101
浙江,1,43,53
广东,1,43,50
四川,0,43,1
江苏,1,43,59
上海,1,43,31.88
河北,0,43,30
福建,0,43,51
山东,1,43,26
广东,1,43,4
江苏,1,43,11
北京,1,43,30
,1,43,0
福建,0,43,110005
山西,1,43,20014
广东,0,43,2
四川,1,43,2
广西,1,43,2
山西,1,43,2
河南,0,43,5
广东,1,43,2
湖南,1,43,2
辽宁,1,43,3
福建,0,43,2
辽宁,1,43,2
浙江,1,43,1.01
山东,1,43,8
广东,1,43,5000
广西,1,43,2000
湖北,1,43,20002
北京,0,43,300011
河南,1,43,400000
山东,1,43,80025
云南,1,43,2000000
上海,1,43,60008
甘肃,0,43,8000
北京,1,43,2000000
辽宁,0,43,40019
湖北,0,43,40000
广东,0,43,4003
河南,1,43,10000
北京,1,43,600018
北京,1,43,40001
广东,1,43,50000
广东,0,43,25000
广东,1,43,20001
广东,1,43,10000
广东,1,43,20000
内蒙古,0,43,100
天津,1,43,1500
天津,1,43,100
江苏,1,43,10000
安徽,1,43,100
浙江,0,43,10000
湖北,0,43,100
山东,1,43,100
广东,1,43,100
广东,0,43,5000
上海,1,43,20001
甘肃,0,43,20000
北京,1,43,20000
吉林,0,43,100
湖北,0,43,2000005
黑龙江,0,43,52026
上海,1,43,400008
广东,0,43,400000
湖北,0,43,300000
山西,1,43,4001
福建,1,43,40005
江苏,1,43,300017
北京,1,43,700000
北京,1,43,140001
广东,0,43,80001
安徽,0,43,450002
北京,1,43,100010
广东,0,43,26001
吉林,1,43,62014
浙江,0,43,20001
四川,1,43,40008
山西,0,43,10000
北京,0,43,38000
广东,1,43,140000
河北,1,43,1003
山东,1,43,10000
北京,1,43,110
广东,0,43,40000
广东,1,43,20000
福建,0,43,5005
广东,1,43,20000
山西,1,43,100
广东,1,43,10000
山东,1,43,60000
内蒙古,0,43,100
广西,0,43,100
辽宁,0,43,10000
河南,0,43,101
重庆,0,43,400000
云南,1,43,20007
江西,1,43,80000
